customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_One year,Contract_Two year,MonthlyCostPerService
8173-RXAYP,Female,0,1,1,24,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.7,452.55,0,False,True,False,False,True,False,True,0.7879999999999999
4825-XJGDM,Female,0,0,0,61,0,No phone service,Yes,Yes,Yes,Yes,No,No,0,43.7,2696.55,0,False,False,True,False,False,True,False,0.7048387096774194
5402-HTOTQ,Male,0,0,0,16,1,Yes,No,Yes,No,No,No,No,0,55.3,875.35,0,False,False,False,True,False,False,False,3.2529411764705882
6734-JDTTV,Male,0,1,1,65,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.85,1267.05,0,False,True,True,False,False,False,True,0.3007575757575758
7850-THJMU,Female,0,1,1,26,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.65,494.9,0,False,True,True,False,False,False,True,0.7277777777777777
3890-RTCMS,Male,0,0,0,16,1,No,No,No,No,Yes,No,No,1,49.45,799.0,0,False,False,False,False,True,False,False,2.908823529411765
8849-GYOKR,Female,0,1,0,54,1,Yes,Yes,Yes,No,No,Yes,Yes,0,106.55,5763.3,1,True,False,False,False,False,True,False,1.9372727272727273
3148-BLQJT,Male,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.1,20.1,1,False,True,False,False,True,False,False,10.05
3717-FDJFU,Male,0,0,1,5,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.45,106.9,0,False,True,False,False,True,False,True,3.408333333333333
3665-JATSN,Female,0,0,0,19,0,No phone service,No,Yes,No,No,No,Yes,1,39.7,710.05,0,False,False,False,True,False,False,False,1.985
7966-YOTQW,Male,0,0,0,10,1,Yes,Yes,No,No,No,No,No,1,54.5,568.2,0,False,False,True,False,False,False,False,4.954545454545454
0461-CVKMU,Female,0,1,1,23,1,No,No,Yes,Yes,Yes,No,No,0,83.8,1900.25,1,True,False,False,True,False,False,False,3.4916666666666667
8806-EAGWC,Male,0,0,0,3,1,No,No,No,No,No,Yes,No,0,55.15,159.15,1,False,False,False,False,True,False,False,13.7875
8853-TZDGH,Female,0,0,0,72,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,111.6,8012.75,0,True,False,False,False,False,False,True,1.5287671232876712
7779-LGOVN,Male,1,1,0,10,1,Yes,No,No,No,No,No,Yes,1,86.65,856.65,1,True,False,False,True,False,False,False,7.877272727272728
4324-BZCKL,Female,0,1,1,10,1,No,No,Yes,Yes,No,No,No,1,55.55,551.3,0,False,False,False,False,True,False,False,5.05
6924-TDGMT,Male,0,1,0,11,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.55,184.95,0,False,True,False,False,True,True,False,1.7125000000000001
9710-ZUSHQ,Female,1,0,0,37,1,Yes,Yes,Yes,No,No,Yes,Yes,1,106.75,4056.75,1,True,False,False,False,False,False,False,2.8092105263157894
1536-YHDOE,Male,0,1,1,17,1,Yes,Yes,No,No,Yes,No,No,1,62.1,1096.65,0,False,False,False,False,True,True,False,3.45
8123-QBNAZ,Female,0,1,1,36,1,Yes,Yes,No,Yes,No,Yes,Yes,1,104.5,3684.95,0,True,False,True,False,False,False,False,2.824324324324324
3629-ZNKXA,Male,1,0,0,17,1,No,No,Yes,Yes,No,Yes,Yes,1,101.8,1752.45,0,True,False,False,True,False,False,False,5.655555555555555
4827-LTQRJ,Female,1,1,1,66,1,Yes,Yes,Yes,No,Yes,Yes,Yes,1,110.6,7210.85,0,True,False,True,False,False,True,False,1.6507462686567163
7711-YIJWC,Male,0,1,1,61,1,No,Yes,Yes,Yes,Yes,Yes,Yes,0,84.9,5264.5,0,False,False,False,False,False,True,False,1.3693548387096774
5482-VXSXJ,Male,0,0,0,22,1,No,No,Yes,No,No,Yes,Yes,1,93.2,2157.3,0,True,False,False,False,True,False,False,4.052173913043478
7365-BVCJH,Male,0,0,0,1,0,No phone service,No,No,No,No,No,No,1,24.4,24.4,0,False,False,False,True,False,False,False,12.2
9620-ENEJV,Female,0,0,0,6,1,No,No,No,No,No,No,No,0,70.55,433.95,0,True,False,True,False,False,False,False,10.078571428571427
4183-WCSEP,Male,0,0,0,31,1,No,No,Yes,No,Yes,No,No,1,78.45,2435.15,1,True,False,False,True,False,False,False,2.4515625
2378-YIZKA,Female,0,1,1,68,1,No,Yes,Yes,Yes,Yes,Yes,Yes,1,85.0,5607.75,0,False,False,True,False,False,False,True,1.2318840579710144
5498-TXHLF,Female,0,1,1,34,1,Yes,No,No,Yes,No,Yes,No,0,87.45,2874.15,1,True,False,False,True,False,False,False,2.4985714285714287
0689-DSXGL,Female,0,1,1,52,1,No,No,Yes,Yes,Yes,No,No,0,85.8,4433.3,0,True,False,False,False,False,False,False,1.6188679245283017
6818-DJXAA,Female,0,0,1,10,1,No,No,No,Yes,Yes,Yes,No,1,91.1,964.35,0,True,False,False,True,False,False,False,8.281818181818181
9722-UJOJR,Male,0,1,1,29,1,No,No,No,No,No,No,No,1,70.75,1974.8,1,True,False,False,True,False,False,False,2.3583333333333334
0464-WJTKO,Female,0,1,1,72,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.1,1460.85,0,False,True,False,False,False,False,True,0.2753424657534247
8902-ZEOVF,Male,0,1,1,47,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.05,951.55,0,False,True,False,False,True,True,False,0.41770833333333335
6778-EICRF,Male,0,1,1,24,1,Yes,Yes,No,No,No,Yes,Yes,0,74.8,1821.2,0,False,False,False,False,True,True,False,2.992
2662-NNTDK,Male,0,0,0,65,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.8,1600.95,0,False,True,True,False,False,True,False,0.3757575757575758
4132-KALRO,Female,0,0,0,4,1,Yes,No,No,No,Yes,Yes,Yes,1,100.85,399.25,0,True,False,False,False,True,False,False,20.169999999999998
3902-FOIGH,Male,1,1,0,12,1,Yes,No,Yes,No,No,Yes,Yes,1,101.35,1218.55,1,True,False,False,True,False,False,False,7.796153846153846
6772-KSATR,Male,0,0,0,1,1,Yes,Yes,No,No,No,No,No,1,81.7,81.7,1,True,False,False,True,False,False,False,40.85
7112-OPOTK,Male,0,0,0,33,1,No,No,No,No,No,No,No,0,68.25,2171.15,1,True,False,False,True,False,False,False,2.0073529411764706
2874-YXVVA,Female,0,0,0,34,1,No,No,Yes,Yes,Yes,Yes,Yes,1,105.1,3634.8,0,True,False,False,True,False,False,False,3.0028571428571427
1245-HARPS,Female,0,1,0,14,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.4,292.4,0,False,True,False,False,True,False,True,1.3599999999999999
4210-QFJMF,Female,0,0,0,4,1,No,No,No,No,No,No,Yes,1,79.15,317.25,1,True,False,False,True,False,False,False,15.830000000000002
4323-ELYYB,Male,0,1,1,13,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.0,218.55,0,False,True,False,False,True,True,False,1.4285714285714286
4293-ETKAP,Female,0,1,1,65,1,Yes,No,Yes,No,Yes,Yes,Yes,1,79.4,5071.9,0,False,False,False,False,False,False,True,1.2030303030303031
6064-PUPMC,Male,0,1,1,23,1,No,Yes,No,No,Yes,No,No,0,57.2,1423.35,0,False,False,True,False,False,True,False,2.3833333333333333
6504-VBLFL,Male,0,1,0,55,1,No,Yes,Yes,Yes,No,No,No,0,58.6,3068.6,0,False,False,False,True,False,False,True,1.0464285714285715
6322-PJJDJ,Male,0,1,0,49,1,No,No,Yes,No,No,Yes,Yes,1,94.8,4690.65,0,True,False,False,True,False,False,True,1.896
0330-BGYZE,Male,0,1,0,60,1,Yes,No,Yes,Yes,No,Yes,Yes,0,102.5,6157.6,0,True,False,False,False,False,True,False,1.680327868852459
1085-LDWAM,Female,0,1,1,69,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.35,1442.65,0,False,True,True,False,False,True,False,0.29071428571428576
7586-ZATGZ,Male,0,0,0,40,1,Yes,No,No,No,No,Yes,No,1,84.9,3369.05,0,True,False,False,True,False,False,False,2.0707317073170732
7197-VOJMM,Male,0,1,0,67,1,No,Yes,Yes,No,Yes,No,Yes,1,69.2,4671.65,0,False,False,True,False,False,False,True,1.0176470588235293
3318-OSATS,Male,1,0,0,35,1,Yes,No,No,No,No,Yes,Yes,1,95.45,3474.05,1,True,False,False,True,False,False,False,2.651388888888889
5828-AVIPD,Male,0,1,1,19,1,Yes,No,No,No,Yes,Yes,Yes,1,100.95,1875.55,1,True,False,False,True,False,True,False,5.0475
1843-TLSGD,Female,0,1,1,13,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.85,272.35,0,False,True,False,False,True,False,True,1.4892857142857143
9626-VFRGG,Female,0,0,1,41,1,Yes,No,Yes,No,No,Yes,No,1,88.5,3645.05,0,True,False,False,False,False,False,False,2.107142857142857
7075-BNDVQ,Female,0,0,0,4,0,No phone service,Yes,No,Yes,No,No,No,0,35.0,135.75,0,False,False,False,False,True,False,False,7.0
9143-CANJF,Female,0,1,1,24,1,No,Yes,No,No,Yes,No,No,0,55.15,1319.85,0,False,False,False,True,False,False,False,2.206
7284-BUYEC,Female,0,0,0,5,0,No phone service,No,Yes,No,No,Yes,Yes,1,50.95,229.4,0,False,False,True,False,False,False,False,8.491666666666667
2041-JIJCI,Female,0,0,0,5,1,Yes,No,Yes,No,No,No,Yes,1,64.0,370.25,0,False,False,False,True,False,False,False,10.666666666666666
1086-LXKFY,Female,0,1,1,1,1,No,No,No,No,No,No,No,1,69.1,69.1,1,True,False,False,False,True,False,False,34.55
4900-MSOMT,Female,0,1,1,72,1,Yes,Yes,Yes,Yes,Yes,Yes,No,0,80.2,5714.2,0,False,False,False,False,False,False,True,1.0986301369863014
2229-VWQJH,Female,0,0,0,24,1,No,No,No,Yes,No,No,No,1,49.3,1233.25,0,False,False,True,False,False,False,False,1.972
9194-GFVOI,Female,0,1,0,42,1,Yes,Yes,No,Yes,Yes,Yes,Yes,0,84.35,3571.6,0,False,False,True,False,False,False,True,1.9616279069767442
1336-EZFZY,Female,0,0,0,4,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.05,83.3,0,False,True,False,False,True,False,False,4.01
4282-MSACW,Male,0,0,0,68,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,117.2,8035.95,0,True,False,True,False,False,True,False,1.6985507246376812
1403-LKLIK,Female,0,1,1,33,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.1,579.4,0,False,True,False,False,True,True,False,0.5911764705882353
2636-ALXXZ,Female,1,0,0,1,1,No,No,No,No,No,No,No,1,69.6,69.6,1,True,False,False,True,False,False,False,34.8
7774-OJSXI,Male,0,0,0,31,1,Yes,No,Yes,Yes,No,Yes,Yes,1,103.45,3066.45,1,True,False,False,True,False,True,False,3.2328125
7786-WBJYI,Female,0,0,0,4,1,Yes,No,Yes,No,No,No,No,0,77.95,305.55,1,True,False,False,False,False,False,False,15.59
0136-IFMYD,Male,1,1,0,69,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,109.95,7634.25,0,True,False,False,True,False,False,True,1.5707142857142857
5144-TVGLP,Male,1,0,0,38,1,Yes,No,No,No,No,Yes,Yes,0,94.75,3653.0,0,True,False,False,True,False,False,False,2.4294871794871793
9643-AVVWI,Female,0,1,1,3,1,No,No,Yes,No,Yes,No,No,1,80.0,241.3,0,True,False,False,True,False,False,False,20.0
0253-ZTEOB,Female,0,1,1,48,1,Yes,No,Yes,No,Yes,Yes,Yes,0,79.65,3870.3,0,False,False,False,True,False,False,True,1.6255102040816327
2706-QZIHY,Female,0,1,0,15,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.2,387.9,0,False,True,False,False,True,False,True,1.575
6061-PQHMK,Female,0,0,0,25,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.9,527.5,0,False,True,True,False,False,True,False,0.7653846153846153
9885-CSMWE,Female,1,0,0,1,1,No,No,No,No,No,Yes,No,0,78.45,78.45,1,True,False,False,True,False,False,False,39.225
6137-MFAJN,Female,0,0,0,48,0,No phone service,Yes,Yes,No,No,Yes,No,1,44.8,2104.55,0,False,False,False,True,False,False,False,0.9142857142857143
9122-UMROB,Male,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.3,20.3,0,False,True,False,False,True,False,False,10.15
4232-JGKIY,Male,0,0,0,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.2,19.2,0,False,True,False,True,False,False,False,9.6
2402-TAIRZ,Female,0,0,0,37,1,No,No,Yes,Yes,No,No,No,0,80.05,3019.1,0,True,False,False,True,False,True,False,2.106578947368421
9659-ZTWSM,Male,1,1,0,66,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,107.35,7051.95,0,True,False,False,False,False,True,False,1.6022388059701491
9139-TWBAS,Female,0,1,0,26,0,No phone service,Yes,Yes,Yes,No,Yes,No,0,47.85,1190.5,0,False,False,False,False,False,True,False,1.7722222222222224
6685-GBWJZ,Male,0,1,0,63,1,No,Yes,Yes,No,Yes,Yes,No,0,70.8,4448.8,0,False,False,True,False,False,True,False,1.10625
5016-ETTFF,Male,0,0,0,10,0,No phone service,No,No,Yes,No,No,No,0,29.5,255.25,1,False,False,False,False,True,False,False,2.6818181818181817
3866-MDTUB,Female,0,0,0,2,1,No,Yes,No,No,No,Yes,Yes,1,70.75,146.9,1,False,False,False,True,False,False,False,23.583333333333332
2195-VVRJF,Male,1,1,0,18,1,No,Yes,No,No,No,No,Yes,1,59.1,1011.05,0,False,False,True,False,False,False,False,3.110526315789474
3913-RDSJZ,Female,0,1,0,64,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.55,1714.95,0,False,True,False,False,True,False,True,0.3930769230769231
8058-JMEQO,Female,1,0,0,9,1,Yes,No,No,No,No,No,Yes,1,84.45,762.5,1,True,False,False,True,False,False,False,8.445
4203-QGNZA,Female,0,0,1,28,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.25,535.35,0,False,True,False,False,True,False,False,0.6982758620689655
5043-TRZWM,Female,0,0,0,1,1,No,No,No,Yes,No,No,No,0,75.55,75.55,0,True,False,False,True,False,False,False,37.775
0697-ZMSWS,Male,0,0,0,4,1,Yes,No,No,No,No,No,Yes,1,85.65,338.9,1,True,False,False,True,False,False,False,17.130000000000003
7657-DYEPJ,Male,1,0,0,38,1,No,No,Yes,Yes,Yes,Yes,No,1,70.15,2497.35,1,False,False,True,False,False,True,False,1.7987179487179488
9494-BDNNC,Male,0,1,0,66,1,Yes,No,Yes,Yes,No,No,Yes,0,95.3,6273.4,0,True,False,False,True,False,True,False,1.4223880597014924
1640-PLFMP,Female,0,0,0,1,1,No,No,No,No,No,No,No,1,70.25,70.25,0,True,False,False,True,False,False,False,35.125
5366-OBVMR,Female,0,1,0,18,1,No,No,No,No,Yes,No,No,1,50.3,908.75,0,False,False,False,False,True,False,False,2.6473684210526316
8276-MQBYC,Male,1,0,0,51,1,Yes,No,No,Yes,No,Yes,Yes,1,97.8,4913.3,1,True,False,False,True,False,False,False,1.8807692307692307
7644-OMVMY,Male,0,1,1,0,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.85,,0,False,True,False,False,True,False,True,19.85
7593-XFKDI,Male,0,0,0,1,1,No,No,No,No,No,No,No,0,46.3,46.3,1,False,False,False,False,True,False,False,23.15
4573-JKNAE,Male,0,0,1,12,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.35,212.3,0,False,True,False,False,False,False,True,1.4884615384615385
0337-CNPZE,Female,0,0,0,41,1,Yes,No,Yes,Yes,No,Yes,Yes,1,106.3,4443.45,1,True,False,False,True,False,False,False,2.530952380952381
9817-APLHW,Male,0,0,0,12,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.0,316.2,0,False,True,False,True,False,False,False,1.9230769230769231
8380-MQINP,Female,0,1,1,55,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.3,1079.05,0,False,True,False,False,True,False,True,0.3625
0840-DFEZH,Female,0,0,0,7,1,Yes,No,No,No,No,No,No,1,75.35,564.65,0,True,False,False,True,False,False,False,9.41875
1513-XNPPH,Female,0,0,0,12,1,No,No,No,Yes,Yes,No,Yes,1,89.4,1095.65,1,True,False,False,True,False,False,False,6.876923076923077
8690-ZVLCL,Female,0,1,1,68,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,88.0,6161.9,0,False,False,True,False,False,False,True,1.2753623188405796
6015-VVHHE,Female,1,0,0,5,1,Yes,No,No,No,No,Yes,No,1,83.15,446.05,1,True,False,True,False,False,False,False,13.858333333333334
1125-SNVCK,Female,1,0,0,49,1,No,No,No,No,No,No,No,0,43.8,2106.05,0,False,False,False,False,True,False,False,0.8759999999999999
0384-LPITE,Male,0,0,0,40,0,No phone service,Yes,Yes,Yes,No,Yes,Yes,0,62.05,2511.55,0,False,False,True,False,False,True,False,1.5134146341463415
4616-EWBNJ,Female,0,0,0,16,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.1,318.6,0,False,True,False,False,False,True,False,1.1823529411764706
6347-DCUIK,Male,0,0,0,10,1,Yes,No,No,No,No,No,No,1,74.15,811.8,1,True,False,False,False,True,False,False,6.740909090909091
1335-HQMKX,Female,0,1,0,72,1,Yes,No,Yes,Yes,No,Yes,Yes,1,101.35,7323.15,0,True,False,False,True,False,True,False,1.3883561643835616
2545-EBUPK,Female,1,0,0,2,1,Yes,No,No,No,No,No,Yes,1,84.05,186.05,0,True,False,False,True,False,False,False,28.016666666666666
6923-AQONU,Male,0,1,1,23,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.9,454.0,0,False,True,False,False,True,False,True,0.8708333333333332
2172-EJXVF,Female,1,0,0,71,1,Yes,No,Yes,Yes,No,Yes,Yes,1,105.9,7521.95,0,True,False,False,True,False,True,False,1.4708333333333334
0897-FEGMU,Female,0,1,0,11,1,Yes,No,No,Yes,No,Yes,Yes,1,99.5,1056.95,1,True,False,False,True,False,False,False,8.291666666666666
7663-RGWBC,Male,0,0,0,1,1,No,No,No,No,No,No,No,1,44.15,44.15,1,False,False,False,False,True,False,False,22.075
1120-BMWUB,Female,0,0,0,16,1,No,No,Yes,No,Yes,No,No,1,53.9,834.15,1,False,False,False,False,True,False,False,3.1705882352941175
9124-LHCJQ,Female,0,0,0,1,1,Yes,No,No,No,No,No,Yes,1,85.45,85.45,1,True,False,False,False,True,False,False,42.725
4536-PLEQY,Male,0,1,0,12,1,No,No,Yes,No,No,No,Yes,1,85.05,999.8,0,True,False,True,False,False,False,False,6.542307692307692
7029-IJEJK,Female,0,0,0,54,0,No phone service,Yes,No,No,Yes,No,Yes,0,44.1,2369.7,0,False,False,False,False,False,True,False,0.8018181818181819
8871-JLMHM,Female,0,1,0,68,1,Yes,No,Yes,Yes,Yes,No,No,0,90.2,6297.65,0,True,False,True,False,False,False,True,1.3072463768115943
2235-ZGKPT,Female,0,1,1,4,1,Yes,No,No,No,No,No,No,0,50.85,239.55,1,False,False,False,False,True,False,False,10.17
3891-PUQOD,Female,0,0,1,1,1,No,No,No,Yes,No,No,Yes,0,59.2,59.2,1,False,False,False,True,False,False,False,29.6
5447-VYTKW,Male,0,0,0,27,1,No,Yes,No,No,Yes,No,No,0,53.45,1461.45,0,False,False,False,False,True,False,False,1.9089285714285715
3623-FQBOX,Male,0,0,0,21,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.95,416.4,0,False,True,False,False,True,False,False,0.9068181818181817
0689-NKYLF,Male,0,0,0,13,1,No,No,No,Yes,No,Yes,No,1,83.2,1060.6,1,True,False,False,True,False,False,False,5.942857142857143
8659-HDIYE,Female,1,0,0,64,1,Yes,No,Yes,Yes,Yes,No,Yes,0,74.65,4869.35,0,False,False,True,False,False,False,False,1.1484615384615386
3658-KIBGF,Female,0,0,0,1,1,No,Yes,Yes,No,No,No,No,1,54.9,54.9,1,False,False,False,True,False,False,False,27.45
3474-BAFSJ,Male,0,1,0,57,0,No phone service,No,Yes,Yes,Yes,Yes,Yes,1,57.5,3265.95,0,False,False,False,False,False,False,True,0.9913793103448276
5519-YLDGW,Female,0,1,0,21,1,Yes,Yes,No,Yes,No,Yes,Yes,1,103.9,2254.2,1,True,False,False,True,False,False,False,4.722727272727273
